Artiste,Annee,Album,Url,Style,test
Justin Bieber,2013,Journals,https://www.azlyrics.com/lyrics/justinbieber/holdtight.html,pop,Happy birthday happy birthday  They hold on tight Yeah they hold on tight Ooh they hold on tight Them lips wonât let me go Lips wonât let me go lips wonât let me go oh  They hold on tight they hold on tight Yeah they hold on tight they hold on tight Ooh they hold on tight Them lips wonât let me go Lips wonât let me go lips wonât let me go oh  Donât let this go to your head But youâre the best Iâve ever had Not to mention That thing is swollen You got me oh so in a trance  Something like a zip lock but a lip lock Want you wrapped round my arm like a wrist watch Oh so hard walking out Got me stuck like crazy glue ooh  They hold on tight Yeah they hold on tight Ooh they hold on tight Them lips wonât let me go Lips wonât let me go lips wonât let me go oh  They hold on tight they hold on tight Yeah they hold on tight they hold on tight Ooh they hold on tight Them lips wonât let me go  Got me tossing turning in the bed Your place is where Id rather be instead You donât know your strength Missing you is like adrenaline  Oh when you got me in a grid lock What a great spot Yeah that turned up kind of love and it just wonât stop No so hard walking out Got me stuck like crazy glue ooh babe  They hold on tight Yeah they hold on tight Ooh they hold on tight Them lips wonât let me go Lips wonât let me go lips wonât let me go oh  They hold on tight they hold on tight Yeah they hold on tight they hold on tight Ooh they hold on tight Them lips wonât let me go oh baby  Holding back the faces I would make Iâm a fan and youâre the rock star Making it hard on me Visualize a monster âCause youâre too bad for me Shot that arrow Iâm hit Need you right near me Trying to maintain so donât mind if I turn away no no I try to maintain so donât mind if I turn away ooh  They hold on tight They hold on tight Ooh they hold on tight Them lips wonât let me go Lips wonât let me go lips wonât let me go oh  They hold on tight they hold on tight Yeah they hold on tight they hold tight Ooh they hold on tight Them lips wonât let me go no   
Bring Me The Horizon,2013,Sempiternal,https://www.azlyrics.com/lyrics/bringmethehorizon/hospitalforsouls.html,metal,iSpokeni And then I found out how hard it is to really change Even Hell can get comfy once youve settled in I just wanted the lonely inside me to leave No matter how fucked you get its always there when you come back down The funny thing is all I ever wanted I already had Theres glimpses of heaven in every day In the friends I have the music I make the love that I feel I just had to start again  The days are a deathwish A witchhunt for an exit I am powerless  The fragile the broken Sit in circles and stay unspoken We are powerless  Because we all walk alone on an empty staircase Silent halls and nameless faces I am powerless  Everybody wants to go to Heaven But nobody wants to die I cant fear death no longer Ive died a thousand times  Why explore the universe When we dont know ourselves Theres an emptiness inside our heads That no one dares to dwell  Throw me to the flames Watch me burn Set my world ablaze Watch me burn  How are we on a scale of one to ten Could you tell me what you see Do you wanna talk about it How does that make you feel  Have you ever took a blade to your wrists Have you been skipping meals Were gonna try something new today How does that make you feel  Hold me close dont let go Watch me burn Hold me close dont let go Watch me burn Hold me close dont let go Watch me burn In this hospital for souls i3xi  Hold me close dont let go Watch me burn Hold me close dont let go Watch me burn Hold me close dont let go Watch me burn In this hospital for souls i2xi   
Eminem,2010,Recovery,https://www.azlyrics.com/lyrics/eminem/untitled.html,rap,You dont own me Dont try to change me Nah man Not quite finished yet  Girl I think You just mightve tried to pull a motherfucking fast one Im mad You just hurt my goddamn feeling and that was the last one I had Does this look like an arcade Tryna play games See this saw blade See the silhouette of a stalker In your walkway Better cooperate Or get sautÃed and rotisseried while youre hogtied MCs get so quiet you can hear a motherfucking dog whistle when I walk by Colt Seavers on a mule stunting on that ass like the fucking Fall Guy I dont gas my Mercedes after midnight I treat it like a Mogwai Cause it will turn into a Gremlin and run over kids women and men Vrinnvrinn Motors so big you can fit a midget in his engine Bitch give me them digits why youre cringin Not by the hair on my chinnychinchin Will I spendspend even ten cents on you since when Do you think its gonna cost me a pretty penny Shit if I think a pennys pretty Just imagine how beautiful a quarter is to me Eenie meenie miney mo Catch an Eskimo by his toe you dont own me While hes trying to roll a snowball But dont make him lose his cool If he hollers better let him go yall cause you dont own me  Now here we go go go  Get up Baby get a move on like a UHaul You can rack your brain like pool balls You wont ever think of this shit Yeah honey you called Well here I come Havoc on the beat I wreak it Evil I see hear and speak it Lady put your money on Shady Fuck that other weak shit Put your eggs in the same basket You can count every motherfucking chicken fore it hatches Cause you can bet your ass that we gon get it crackin Like the Kraken and Titans when theyre clashin Get your brains bashed in so bad You gon have Kurt Cobain askin To autograph a bloodstained napkin Unfashionable and bout as rational As a rash on a fags asshole Now lets take that line run it up the flag pole with Elton See if hes cool with it Dont stand there and look stupid at me bitch I aint in the mood for this shit Get my dick Google it til it pops up Yall are so motherfucking full of shit that youre stopped up Me Im always shitting diarrhea of the mouth Til your speakers crap out ifarti quotOhp whatquot Girl you got a hot butt like a lit cigarette quotChikChigarettequot But you wont get a hot fudge Sundae from me So do not strut my way slut Because  You dont own me  Here we go go go  And now that I got your panties in a bunch And your bowels in an uproar Imma show you why I came So you stop asking me what the fuck for Now look you little slut cunt whore I know you want more Bitch its time to put the Math back in the Mathers Cause Im a fucking problem run boy Every flow got it mastered So every last word that you fucking fags heard Comes straight from the fishs ass yeah In other words Im a bassturd Looking at me like I killed Kenny Gas in the tank yeah still plenty No morals are instilled in me So remorse I really dont feel any Eat your heart out Hannibal Understandable why youre jealous fucking animal I got cannibal magnetism cant resist him now can ya hoe Shady I dont understand your flow Understand my flow Bitch I flow like Troy Polamalus hair boy Dont you dare try to follow or compare boy Im raw you aint even medium rare Stay the fuck outta my hair boy You can look you can stare and point But you cant touch  Im too clairvoyant I dont get it man is there a void All this weak shit what am I steroids Well bitch Im back with some shit for that ass And your trunk elephant hemorrhoids  And remember boys  You dont own me  Now here we go go go  Thank you for coming out Hope you enjoyed the show Til next time  Ha ha  Peace   
Falling In Reverse,2011,The Drug In Me Is You,https://www.azlyrics.com/lyrics/fallinginreverse/raisedbywolves.html,metal,I was lost now Im found Im sustained by the sound Of the angels singing me to sleep While my feet are leaving the ground Am I dead Or am I dreaming instead  A cornucopia of opiates have flooded my head  Im insane I am smart All it takes is a spark to ignite my bad intentions  And do what I do best to your heart Dont be fooled I was raised by the wolves Now the moon hangs in full so you know I wont  Play by the rules  I will never spill Spill my blood for you  You have let me down  One too many times  Someway somehow weve fallen out Caught in between my enemies No way not now I wont back down I draw the line at you and me Youre what I started now disregarded One day theyll see it was always me  Due to mistakes I have made to the state I am trapped inside a Dillinger Diligently thinking of ways to get out of this god awful place I have learned that my fate is something I cant escape so  Sound the alarm what Ive said from the start Is Ill never let your system break me down or tear me apart Dont be fooled I was raised by the wolves Now the moon hangs in full so you know I wont Play by the rules  I will never spill Spill my blood for you  You have let me down  One too many times  Someway somehow weve fallen out Caught in between my enemies No way not now I wont back down I draw the line at you and me Youre what I started now disregarded One day theyll see it was always me  Oh this is the end of you This is where I draw the line And I wont lose This war is mine Oh  Spill my blood for you One too many times  Someway somehow weve fallen out Caught in between my enemies No way not now I wont back down I draw the line at you and me Youre what I started now disregarded One day theyll see it was always me  One day theyll see It was always me  It was always me   
Eminem,2004,Encore,https://www.azlyrics.com/lyrics/eminem/encorecurtainsdown.html,rap,i50 Centi Shshshshady Aftermath haha GGGGGUnit haha  iChorusi Cause we came here to set this party off right Lets bounce tonight And if they dont let us in through the front Well come through the side Cuz i dont ever wanna leave the game without At least saying goodbye So all my people on the left all my people on the right Swing one last time  iEminemi Get your ass up for the doctor One more time get your ass up for the doctor Come on now here we go Cliff hanger its another club banger Got you hangin on the edge of your seat Get on down  iDr Drei Times up games over you lose I win bout to show these knuckleheads how to do this here Ooh yeah new year next phase begin Look whos got you goin crazy again Im a trend I set one every time Im in I go out and just come back full circle again You a fad that means your something that we already had But once youre gone you dont come back too bad  iEminemi Youre off the map now radar cant even find you We stay on the grind you slip we outgrind you You walk around mad you let your anger blind you We walk around just playin the violin behind you Enough with all the pissin and moanin whinin and bitchin Sit and observe listen youll learn if you pay attention Why ten multiplatinum albums later three diamond Worldwide were on the charts with a bullet and still climbin  iChorusi  iEminemi When dr dre say crunk you will get it crunk get it crunk Crunk crunk crunk And when 50 cent says jump you get on one foot and jump Jump jump jump jump  iDr Drei The buzz is tremendous we drop you all to sense it I dont gotta promote it for you to know that doc is off the benches  iEminemi We keep the party rockin off the henges We aint showin off we just goin off popular consensus  iDr Drei But critics say that Doc is soft Doc is talk Doc is all washed up knock it off Who the fuck is Doc impressin Doc is this Doc is that you got the wrong impression You must be on the cock of Doc cuz Doc left you all guessin So DJ take the needle and just drop it on the record what We gon have this mutherfucker hoppin in a second bump bump Thats why we always save the best cut last To make you scratch and itch for it like fresh cut grass  iEminemi Cuz we done swam with the sharks wrestle with alligators Spoke to a generation of angry teenagers Whom if it wasnt for rap to bridge the gap Maybe raised to be racist Who may have never got to see our faces Grace the cover of Rolling Stone pages Broke down barriers of language and races Just call on the cape crusaders And leave it to me and Dre to pass the mic And we can play the back and forth all day Like the hot potato game thats why we came to  iChorusi  iEminemi 50 cent come on  i50 Centi Bounce now hands up you know how we do We make the club jump everywhere we go Its no secret everybody know When Dres involved theres plenty money involved  iDr Drei And plenty honeys involved the sunny Sundays and palm trees Cali everyday its just another party from the valleys All the way to them 8 Mile alleys lets rally  iEminemi Hands up for the grand finale Now raise up out your seat Dre is about to speak Blaze a pound of weed six days up out the week  iDr Drei You could catch me in the studio bangin out the beats to Provide you with the heat that keep blazin out your speaker  iEminemi So never say never cuz Shady Aftermath together Along with GUnit Records presents the return of thethe Doc and Shady No one could do it better We tear the club up and leave without a strand of evidence and uh  iChorusi  iEminemi Yeah haha Still Aftermath 2006 And dont worry about that Detox album Its comin we gonna make Dre do it haha 50 cent Gunit Obie Trice Dtwizzy Stat Quo Dr Dre We aint leavin lets go haha Ladies and gentlemen thank you all for comin out peace Oh shit I almost forgot Youre comin with me igun shotsi Haha bye bye See you in hell fuckers   
Justin Bieber,2010,My World 2.0,https://www.azlyrics.com/lyrics/justinbieber/whereareyounow.html,pop,Where are you now When I need you the most Why dont you take my hand I wanna be close  Help me when I am down Lift me up off the ground Teach me right from wrong Help me to stay strong  So take my hand and walk with me Show me what to be I need you to set me free yeah  Where are you now  Where are you now Now that Im halfgrown Why are we far apart I feel so alone  Where are you now When nothings going right Where are you now I cant see the light  So take my hand and walk with me Show me what to be I need you to set me free yeah yeah  I need you To need me Cant you see me How could you leave me My heart is half empty Im not whole When youre not with me  I want you Here with me To guide me Hold me And love me now  Where are you now Oh Where are you now Ooh  So take my hand and walk with me Show me what to be yeah I need you to set me free yeah  Where are you now Yeah yeah ohoh Yeah   
Motionless in White,2014,Reincarnate,https://www.azlyrics.com/lyrics/motionlessinwhite/everybodysellscocaine.html,Rock\Alternatif,Ive got the best itll get you high High as a vulture parading the sky  I am the hit you need Starving for attention you will say anything  I see the users looking for their fixes Willing to die to feed the addiction  Well if I take the pain away youll come back for more someday  Im here to sell Im not here to buy here to buy Im here to sell my little white lies little white lies  Just do it do it do it one more line Just do it do it do it god for the weak What else do you need  I found a way to feed the rich and the poor I feed em all and watch em die on the floor  Where is the truth you seek Starving for attention youll believe anything  DRUGS today DRUGS today Well if I take the pain away DRUGS today Youll come back for more someday DRUGS today  Im here to sell Im not here to buy here to buy Im here to sell my little white lies little white lies  DRUGS today DRUGS today hey hey  DRUGS today DR hey hey DRUGS today DR hey hey Hey hey hey  Im here to sell Im not here to buy here to buy Im here to sell my little white lies little white lies Im here to sell Im not here to buy here to buy Im here to sell my little white lies little white lies  Just do it do it do it one more line Just do it do it do it god for the weak What else do you need   
Mac Miller,2011,"I Love Life, Thank You",https://www.azlyrics.com/lyrics/macmiller/allthis.html,rap,We spending all this money Spending all this shine Feeling all this high Spending all this time Iâm feeling better than ever before This my life forâ betterâ or for All this money Spending all this shine And itâs all so funny Cause itâs all just fine Iâm feeling better than ever before This my life forâ betterâ or forâ worse  Iâm looking out the window The kidâs stayinâ lit like a Zippo You hatinâ I donât trip bro Itâs gravy cause your bitch know Cup of Henny I sip slow The spins yo Hit the stage to bust a rhyme call me flip mode This that the other rhymer make it happen Travel all around the country in a station wagon Take it back you reminiscinâ all your favorite classics My words play more than madlibs I got plenty lyrics They got plenty adlibs Want a holy spirit My fatherâs on some rap shit Listeninâ to trap getting high puffinâ loud See some people ridinâ by Come outside say what up I ainât nothing like a star Iâm chilling layinâ back Travel âround the whole world Enjoying everywhere Iâm at Meeting different people Eating different food No one like a gourmet meal More than you  We spending all this money Spending all this shine Feeling all this high Spending all this time Iâm feeling better than ever before This my life forâ betterâ or for All this money Spending all this shine And itâs all so funny Cause itâs all just fine Iâm feeling better than ever before This my life forâ betterâ or forâ worse  They feel like they jealous Everybody be thinkinâ that they was cool Getting money since my mommy was dropping me off at school Now I got a whip to cruise in You the Pirates so you losinâ Iâm in the news you let them bring your news in I bowl strikes you always leavinâ a few pins I do me you keeping up with them new trends I got fam you worried about makinâ new friends Iâm in my pjâs you had to wear your suit in Thinkinâ without doing where how why me Relax myself kick it like Ti chi You could find me only where Iâm at There ainât no other meâs They be checkinâ on my stats Hi cat find them up in a tree Homie may be spittinâ bars they ainât fuckinâ with me Iâm just turning up the heat to 100 degrees Spittinâ like I got a razor blade stuck in my teeth  We spending all this money Spending all this shine Feeling all this high Spending all this time Iâm feeling better than ever before This my life forâ betterâ or for All this money Spending all this shine And itâs all so funny Cause itâs all just fine Iâm feeling better than ever before This my life forâ betterâ or forâ worse   
Bring Me The Horizon,2010,"There Is A Hell, Believe Me I've Seen It. There Is A Heaven, Let's Keep It A Secret",https://www.azlyrics.com/lyrics/bringmethehorizon/thefoxandthewolf.html,metal,You said you cant get to heaven unless you get high But theres no word of hell on the way back down You said its now or never You only live once  Would you be so quick to walk over to my grave You said youll never be younger than you are tonight Now Ive never felt weaker in all my life You said its only a one off only a line But now its a circle all of the time Well its a one man cult and hes serving his line Its a quotLust For Lifequot but its a lifeless wine He kissed her hand and then he found out her name Its Death and now he cant seem to wake  You cant run with the foxes and yet hunt with the wolf You cant run with the foxes and yet hunt with the wolf  Are you addicted Tell me the truth Are you addicted Tell me the truth  I think Im losing my mind I think Im losing my mind  They say the poisons in the dosage and they must be right Left with panic attacks and death riding our backs It all looks so much worse on the way back down  I think Im losing my mind I think Im losing my mind  They say the poisons in the dosage and they must be right Left with panic attacks and death riding our backs It all looks so much worse on the way back down  Im so fucked up since I hit the ground Im so fucked up since I hit the ground  Revive me   
Eminem,2004,Encore,https://www.azlyrics.com/lyrics/eminem/liketoysoldiers.html,rap,Step by step heart to heart left right left We all fall down  iChorusi Step by step heart to heart left right left We all fall down like toy soldiers Bit by bit torn apart we never win But the battle wages on for toy soldiers  iVerse 1i Im supposed to be the soldier who never blows his composure Even though I hold the weight of the whole world on my shoulders I aint never supposed to show it my crew aint supposed to know it Even if it means goin toe to toe with a Benzino it dont matter Id never drag them in battles that I can handle unless I absolutely have to Im supposed to set an example I need to be the leader my crew looks for me to guide em If some shit ever does pop off Im supposed to be beside em That Ja shit I tried to squash it it was too late to stop it Theres a certain line you just dont cross and he crossed it I heard him say Hailies name on a song and I just lost it It was crazy this shit went way beyond some Jayz and Nas shit And even though the battle was won I feel like we lost it I spent too much energy on it honestly Im exhausted And Im so caught in it I almost feel Im the one who caused it This aint what Im in hiphop for its not why I got in it That was never my object for someone to get killed Why would I wanna destroy something I help build It wasnt my intentions my intentions were good I went through my whole career without ever mentionin And that was just out of respect for not runnin my mouth And talkin about something that I knew nothing about Plus Dre told me stay out this just wasnt my beef So I did I just fell back watched and gritted my teeth While hes all over tv down talkin a man who literally saved my life Like fuck it i understand this is business And this shit just isnt none of my business But still knowin this shit could pop off at any minute cause  iChorusi  iVerse 2i There used to be a time when you could just say a rhyme And wouldnt have to worry about one of your people dyin But now its elevated cause once you put someones kids in it The shit gets escalated it aint just words no more is it Its a different ball game callin names and you aint just rappin We actually tried to stop the 50 and Ja beef from happenin Me and Dre had sat with him kicked it and had a chat with him And asked him not to start it he wasnt gonna go after him Until Ja started yappin in magazines how we stabbed him Fuck it 50 smash em mash em and let him have it Meanwhile my attention is pullin in other directions Some receptionist at The Source who answers phones at his desk Has an erection for me and thinks that Ill be his resurrection Tries to blow the dust off his mic and make a new record But now hes fucked the game up cause one of the ways I came up Was through that publication the same one that made me famous Now the owner of it has got a grudge against me for nothin Well fuck it that motherfucker can get it too fuck him then But Im so busy being pissed off I dont stop to think That we just inherited 50s beef with Murder Inc And hes inherited mine which is fine aint like either of us mind We still have soldiers thats on the front line Thats willing to die for us as soon as we give the orders Never to extort us strictly to show they support us Well maybe shout em out in a rap or up in a chorus To show them we love em back and let em know how important it is To have Runyan Avenue soldiers up in our corners Their loyalty to us is worth more than any award is But I aint tryna have none of my people hurt and murdered It aint worth it I cant think of a perfecter way to word it Then to just say that I love yall too much to see the verdict Ill walk away from it all before I let it go any further But dont get it twisted its not a plea that Im coppin Im just willin to be the bigger man If yall can quit poppin off at the jaws well then I can Cause frankly Im sick of talkin Im not gonna let someone elses coffin rest on my conscience cause  iChorusi   
